Traffic Report ID,Published Date,Issue Reported,Location,Latitude,Longitude,Address,Status,Status Date
A139,04/26/2020 04:01:50 PM +0000,COLLISION WITH INJURY,"(30.070766,-97.691476)",30.070766,-97.691476,11507-11849 S US 183 HWY NB,ARCHIVED,04/26/2020 05:45:04 PM +0000
A140,04/29/2020 10:50:43 AM +0000,TRFC HAZD/ DEBRIS,"(30.390192,-97.735467)",30.390192,-97.735467,N CAPITAL OF TEXAS HWY SB,ARCHIVED,04/29/2020 11:20:04 AM +0000
A141,04/30/2020 12:52:29 PM +0000,Traffic Hazard,"(30.296388,-97.718315)",30.296388,-97.718315,3909 N Ih 35 Svrd Nb,ARCHIVED,04/30/2020 01:05:03 PM +0000
A142,06/19/2020 01:58:18 PM +0000,Traffic Hazard,"(30.20292,-97.806909)",30.20292,-97.806909,Menchaca Rd & W William Cannon Dr,ARCHIVED,06/19/2020 02:15:05 PM +0000
A143,06/19/2020 01:57:22 PM +0000,Traffic Hazard,"(30.428945,-97.759587)",30.428945,-97.759587,12500-12606 Research Blvd Svrd Sb,ARCHIVED,06/19/2020 02:30:04 PM +0000
A144,06/19/2020 02:16:23 PM +0000,Traffic Hazard,"(30.356847,-97.716315)",30.356847,-97.716315,8304-8325 LAZY LN,ARCHIVED,06/19/2020 02:45:03 PM +0000
A145,08/25/2020 02:51:46 PM +0000,Crash Urgent,"(30.234061,-97.864779)",30.234061,-97.864779,W Us 290 Hwy & W William Cannon Dr,ARCHIVED,08/25/2020 03:00:04 PM +0000
A146,08/25/2020 02:59:42 PM +0000,Traffic Hazard,"(30.259495,-97.737264)",30.259495,-97.737264,0 E Cesar Chavez To N 35 Sb Ramp,ARCHIVED,08/25/2020 03:20:04 PM +0000
A147,08/25/2020 02:59:57 PM +0000,Traffic Hazard,"(30.188194,-97.772362)",30.188194,-97.772362,0 S IH 35 SB TO SLAUGHTER RAMP,ARCHIVED,08/25/2020 03:20:04 PM +0000
A148,08/25/2020 03:00:07 PM +0000,Traffic Hazard,"(30.366218,-97.722801)",30.366218,-97.722801,1917 Hearthside Dr,ARCHIVED,08/25/2020 03:55:03 PM +0000
A149,08/25/2020 02:51:16 PM +0000,Crash Urgent,"(30.234061,-97.864779)",30.234061,-97.864779,W Us 290 Hwy & W William Cannon Dr,ARCHIVED,08/25/2020 04:00:05 PM +0000
A150,10/29/2020 12:46:49 AM +0000,Traffic Hazard,"(30.158738,-97.776027)",30.158738,-97.776027,801-827 E Slaughter Ln,ARCHIVED,10/29/2020 01:25:02 AM +0000
A151,04/17/2020 10:26:18 PM +0000,zSTALLED VEHICLE,"(30.412825,-97.745257)",30.412825,-97.745257,11500 Research Blvd Svrd Nb,ARCHIVED,04/17/2020 10:40:04 PM +0000
A152,04/18/2020 07:43:15 PM +0000,zSTALLED VEHICLE,"(30.436994,-97.774861)",30.436994,-97.774861,12847-13435 N US 183 HWY NB,ARCHIVED,04/18/2020 07:55:04 PM +0000
A153,04/19/2020 02:43:20 AM +0000,TRFC HAZD/ DEBRIS,"(30.453143,-97.724217)",30.453143,-97.724217,14001 Mc Neil Rd,ARCHIVED,04/19/2020 03:55:04 AM +0000
A154,04/21/2020 01:06:32 PM +0000,COLLISN/ LVNG SCN,"(30.495107,-97.582779)",30.495107,-97.582779,20219-20625 N Sh 130 Nb,ARCHIVED,04/21/2020 02:05:04 PM +0000
A155,04/21/2020 01:55:35 PM +0000,Traffic Hazard,"(30.287196,-97.726743)",30.287196,-97.726743,E Dean Keeton St & Red River St,ARCHIVED,04/21/2020 02:10:03 PM +0000
A156,04/22/2020 12:53:01 PM +0000,Traffic Hazard,"(30.210136,-97.755547)",30.210136,-97.755547,0 E Ben White Eb To S 35 Sb Ramp,ARCHIVED,04/22/2020 01:05:04 PM +0000
A157,04/22/2020 12:52:40 PM +0000,Traffic Hazard,"(30.211513,-97.825227)",30.211513,-97.825227,3210-3316 W William Cannon Dr,ARCHIVED,04/22/2020 01:40:03 PM +0000
A158,04/23/2020 01:36:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.343114,-97.866481)",30.343114,-97.866481,1806-1833 MIAMI DR,ARCHIVED,04/23/2020 01:55:02 PM +0000
A159,04/24/2020 01:06:15 PM +0000,Crash Urgent,"(30.262489,-97.713009)",30.262489,-97.713009,741 Pedernales St,ARCHIVED,04/24/2020 02:20:03 PM +0000
A160,04/25/2020 02:09:07 PM +0000,TRFC HAZD/ DEBRIS,"(30.389168,-97.987573)",30.389168,-97.987573,601-929 IVEAN PEARSON RD,ARCHIVED,04/25/2020 03:15:04 PM +0000
A161,04/26/2020 04:35:39 PM +0000,TRFC HAZD/ DEBRIS,"(30.395558,-97.5901)",30.395558,-97.5901,Cameron Rd & Gregg Manor Rd,ARCHIVED,04/26/2020 04:50:04 PM +0000
A162,04/29/2020 11:01:50 AM +0000,Traffic Hazard,"(30.390047,-97.734958)",30.390047,-97.734958,10100-BLK N CAPITAL OF TEXAS HWY SB,ARCHIVED,04/29/2020 01:30:03 PM +0000
A163,04/30/2020 12:57:12 PM +0000,COLLISION,"(30.493856,-97.58442)",30.493856,-97.58442,Priem Ln & Frankie Ln,ARCHIVED,04/30/2020 02:35:04 PM +0000
A164,06/19/2020 02:40:06 PM +0000,Crash Service,"(30.280227,-97.661702)",30.280227,-97.661702,4510 Little Hill Cir,ARCHIVED,06/19/2020 03:25:04 PM +0000
A165,08/25/2020 03:15:02 PM +0000,Traffic Hazard,"(30.16928,-97.795827)",30.16928,-97.795827,W Slaughter Ln & Southpark Meadows Dr,ARCHIVED,08/25/2020 03:40:03 PM +0000
A166,08/25/2020 03:28:10 PM +0000,Traffic Hazard,"(30.420636,-97.703963)",30.420636,-97.703963,12600 N Mopac Expy Nb,ARCHIVED,08/25/2020 04:15:04 PM +0000
A167,08/25/2020 03:32:18 PM +0000,Traffic Hazard,"(30.375305,-97.694372)",30.375305,-97.694372,S Meadows Dr & Sagebrush Dr,ARCHIVED,08/25/2020 04:40:03 PM +0000
A168,10/29/2020 01:02:02 AM +0000,COLLISION WITH INJURY,"(30.317967,-97.661831)",30.317967,-97.661831,7352-7514 Springdale Rd,ARCHIVED,10/29/2020 01:20:04 AM +0000
A169,10/29/2020 01:02:29 AM +0000,Crash Urgent,"(30.397852,-97.654312)",30.397852,-97.654312,1000-1200 E Parmer Ln,ARCHIVED,10/29/2020 03:05:03 AM +0000
A170,04/17/2020 11:22:35 PM +0000,Traffic Hazard,"(30.270292,-97.754594)",30.270292,-97.754594,W 5th St & N Lamar Blvd,ARCHIVED,04/17/2020 11:40:03 PM +0000
A171,04/17/2020 11:22:57 PM +0000,Crash Urgent,"(30.312757,-97.704554)",30.312757,-97.704554,1200-1399 Corona Dr,ARCHIVED,04/18/2020 12:55:02 AM +0000
A172,04/18/2020 07:51:23 PM +0000,Traffic Hazard,"(30.328837,-97.650373)",30.328837,-97.650373,9200-9279 E Us 290 Hwy Eb,ARCHIVED,04/18/2020 09:10:03 PM +0000
A173,04/19/2020 03:45:57 AM +0000,Crash Urgent,"(30.38177,-97.718425)",30.38177,-97.718425,2209 Rutland Dr,ARCHIVED,04/19/2020 05:15:04 AM +0000
A174,04/21/2020 02:09:29 PM +0000,Traffic Hazard,"(30.281312,-97.740513)",30.281312,-97.740513,1800-1899 Lavaca St,ARCHIVED,04/21/2020 02:30:04 PM +0000
A175,04/21/2020 02:09:50 PM +0000,Traffic Hazard,"(30.287196,-97.726743)",30.287196,-97.726743,E Dean Keeton St & Red River St,ARCHIVED,04/21/2020 02:30:04 PM +0000
A176,04/22/2020 01:14:20 PM +0000,TRFC HAZD/ DEBRIS,"(30.34075,-97.591715)",30.34075,-97.591715,E US 290 HWY SVRD WB,ARCHIVED,04/22/2020 01:25:04 PM +0000
A177,04/22/2020 12:47:10 PM +0000,COLLISION,"(30.318591,-97.540718)",30.318591,-97.540718,17500-17619 Blake Manor Rd,ARCHIVED,04/22/2020 01:35:04 PM +0000
A178,04/23/2020 02:12:58 PM +0000,Traffic Hazard,"(30.256676,-97.729433)",30.256676,-97.729433,1601 Canterbury St,ARCHIVED,04/23/2020 02:50:04 PM +0000
A179,04/24/2020 01:23:17 PM +0000,Crash Urgent,"(30.325943,-97.656664)",30.325943,-97.656664,8210 Springdale Rd,ARCHIVED,04/24/2020 02:10:04 PM +0000
A180,04/25/2020 02:19:58 PM +0000,Traffic Hazard,"(30.309844,-97.666964)",30.309844,-97.666964,4607 Loyola Ln,ARCHIVED,04/25/2020 02:40:04 PM +0000
A181,04/25/2020 02:17:55 PM +0000,Crash Urgent,"(30.306746,-97.709177)",30.306746,-97.709177,1200 Barbara Jordan Blvd,ARCHIVED,04/25/2020 02:55:03 PM +0000
A182,04/26/2020 04:41:36 PM +0000,Crash Service,"(30.254085,-97.736511)",30.254085,-97.736511,50 N Ih 35 Nb,ARCHIVED,04/26/2020 05:20:04 PM +0000
A183,04/29/2020 11:29:55 AM +0000,TRFC HAZD/ DEBRIS,"(30.074738,-97.722622)",30.074738,-97.722622,6111 Old Lockhart Hwy,ARCHIVED,04/29/2020 11:55:03 AM +0000
A184,04/30/2020 01:04:56 PM +0000,TRFC HAZD/ DEBRIS,"(30.396599,-97.921029)",30.396599,-97.921029,4100-blk N Fm 620 Rd,ARCHIVED,04/30/2020 01:15:04 PM +0000
A185,04/30/2020 01:19:14 PM +0000,Crash Urgent,"(30.355497,-97.702688)",30.355497,-97.702688,Fairfield Dr & N Lamar Blvd,ARCHIVED,04/30/2020 02:00:04 PM +0000
A186,08/25/2020 03:22:50 PM +0000,LOOSE LIVESTOCK,"(30.065326,-97.733826)",30.065326,-97.733826,6170-blk Turnersville Rd,ARCHIVED,08/25/2020 03:35:04 PM +0000
A187,06/19/2020 02:53:24 PM +0000,Traffic Hazard,"(30.253943,-97.736871)",30.253943,-97.736871,30 N IH 35 SVRD SB,ARCHIVED,06/19/2020 03:15:04 PM +0000
A188,06/19/2020 02:53:26 PM +0000,Traffic Hazard,"(30.2828,-97.653211)",30.2828,-97.653211,Johnny Morris Rd & Fm 969 Rd,ARCHIVED,06/19/2020 03:20:05 PM +0000
A189,10/29/2020 01:04:57 AM +0000,Stalled Vehicle,"(30.16457,-97.786314)",30.16457,-97.786314,9200-blk S Ih 35 Svrd Nb,ARCHIVED,10/29/2020 01:20:04 AM +0000
A190,10/29/2020 01:06:28 AM +0000,Crash Service,"(30.229751,-97.731018)",30.229751,-97.731018,E Oltorf St & Willow Creek Dr,ARCHIVED,10/29/2020 02:25:02 AM +0000
A191,10/29/2020 02:04:30 AM +0000,TRFC HAZD/ DEBRIS,"(30.334917,-97.512169)",30.334917,-97.512169,13400-14024 Old Hwy 20,ARCHIVED,10/29/2020 02:50:03 AM +0000
A192,10/29/2020 02:03:18 AM +0000,Crash Urgent,"(30.403591,-97.638453)",30.403591,-97.638453,E Howard Ln & Dessau Rd,ARCHIVED,10/29/2020 04:25:03 AM +0000
A193,04/18/2020 12:01:49 AM +0000,Traffic Hazard,"(30.310038,-97.711454)",30.310038,-97.711454,E 51st Roundabout & N Ih 35 Svrd Sb,ARCHIVED,04/18/2020 12:35:04 AM +0000
A194,04/18/2020 08:35:19 PM +0000,Traffic Hazard,"(30.326278,-97.692256)",30.326278,-97.692256,7200-7226 CAMERON RD,ARCHIVED,04/18/2020 09:00:05 PM +0000
A195,04/19/2020 04:09:29 AM +0000,COLLISION WITH INJURY,"(30.066755,-97.732313)",30.066755,-97.732313,6100 Turnersville Rd,ARCHIVED,04/19/2020 05:55:07 AM +0000
A196,04/21/2020 02:32:47 PM +0000,Traffic Hazard,"(30.281328,-97.740508)",30.281328,-97.740508,W Martin Luther King Jr Blvd & Lavaca St,ARCHIVED,04/21/2020 02:40:03 PM +0000
A197,04/22/2020 01:59:51 PM +0000,Traffic Hazard,"(30.218286,-97.894326)",30.218286,-97.894326,Fm 1826 Rd & W Slaughter Ln,ARCHIVED,04/22/2020 02:15:04 PM +0000
A198,04/22/2020 02:09:41 PM +0000,Traffic Hazard,"(30.174833,-97.885402)",30.174833,-97.885402,S Sh 45 W Wb To S Mopac Nb Ramp & S Mopac Expy Nb,ARCHIVED,04/22/2020 02:50:04 PM +0000
A199,04/23/2020 02:23:42 PM +0000,Traffic Hazard,"(30.296503,-97.644632)",30.296503,-97.644632,6503 Moonglow Dr,ARCHIVED,04/23/2020 02:55:02 PM +0000
A200,04/24/2020 01:50:57 PM +0000,Traffic Hazard,"(30.360179,-97.793052)",30.360179,-97.793052,5851-6125 Fm 2222 Rd,ARCHIVED,04/24/2020 03:00:04 PM +0000
A201,04/25/2020 02:27:54 PM +0000,zSTALLED VEHICLE,"(30.417431,-97.746996)",30.417431,-97.746996,Research Blvd Svrd Sb & Thunder Creek Rd,ARCHIVED,04/25/2020 02:40:04 PM +0000
A202,04/25/2020 02:45:17 PM +0000,COLLISION WITH INJURY,"(30.108284,-97.723076)",30.108284,-97.723076,10900-10911 Fm 1625 Rd,ARCHIVED,04/25/2020 03:40:04 PM +0000
A203,04/26/2020 05:41:14 PM +0000,Traffic Hazard,"(30.400535,-97.746285)",30.400535,-97.746285,Research Blvd Svrd Sb & W Braker Ln,ARCHIVED,04/26/2020 06:00:05 PM +0000
A204,04/29/2020 11:43:35 AM +0000,Traffic Hazard,"(30.258382,-97.750097)",30.258382,-97.750097,S 1st St & Barton Springs Rd,ARCHIVED,04/29/2020 12:00:04 PM +0000
A205,04/29/2020 11:42:05 AM +0000,Crash Service,"(30.390768,-97.721935)",30.390768,-97.721935,10622 Burnet Rd,ARCHIVED,04/29/2020 01:15:04 PM +0000
A206,04/30/2020 01:13:45 PM +0000,zSTALLED VEHICLE,"(30.428226,-97.757058)",30.428226,-97.757058,12300 Research Blvd Nb,ARCHIVED,04/30/2020 02:10:03 PM +0000
A207,06/19/2020 02:58:45 PM +0000,COLLISION,"(30.456161,-97.665638)",30.456161,-97.665638,GRAND AVENUE PKWY & N IH 35 SVRD NB,ARCHIVED,06/19/2020 03:15:04 PM +0000
A208,06/19/2020 03:14:14 PM +0000,Crash Urgent,"(30.275603,-97.734873)",30.275603,-97.734873,E 15th St & Red River St,ARCHIVED,06/19/2020 04:00:05 PM +0000
A209,06/19/2020 03:44:44 PM +0000,TRFC HAZD/ DEBRIS,"(30.326052,-97.575326)",30.326052,-97.575326,10501-11911 BLUE BLUFF RD,ARCHIVED,06/19/2020 04:00:05 PM +0000
A210,06/19/2020 03:26:42 PM +0000,Traffic Hazard,"(30.385479,-97.735227)",30.385479,-97.735227,9600-10551 N Mopac Expy Nb,ARCHIVED,06/19/2020 04:35:04 PM +0000
A211,06/19/2020 04:07:56 PM +0000,Traffic Hazard,"(30.302238,-97.715124)",30.302238,-97.715124,4500 N Ih 35 Sb,ARCHIVED,06/19/2020 04:55:03 PM +0000
A212,08/25/2020 03:50:17 PM +0000,Traffic Hazard,"(30.275717,-97.667589)",30.275717,-97.667589,Ed Bluestein Blvd Svrd Nb & Techni Center Dr,ARCHIVED,08/25/2020 04:15:04 PM +0000
A213,10/29/2020 01:16:08 AM +0000,Stalled Vehicle,"(30.323914,-97.693628)",30.323914,-97.693628,Cameron Rd & Camino La Costa,ARCHIVED,10/29/2020 01:25:02 AM +0000
A214,04/18/2020 12:07:17 AM +0000,COLLISION,"(30.268769,-98.024858)",30.268769,-98.024858,10100-blk Crumley Ranch Rd,ARCHIVED,04/18/2020 01:10:03 AM +0000
A215,04/18/2020 08:57:14 PM +0000,Traffic Hazard,"(30.226185,-97.769672)",30.226185,-97.769672,S 1st St & W Ben White Blvd Svrd Eb,ARCHIVED,04/18/2020 09:15:04 PM +0000
A216,04/19/2020 04:21:58 AM +0000,Traffic Hazard,"(30.30772,-97.706937)",30.30772,-97.706937,1200-1239 E 51st St,ARCHIVED,04/19/2020 04:30:05 AM +0000
A217,04/19/2020 04:19:16 AM +0000,Crash Urgent,"(30.30018,-97.648257)",30.30018,-97.648257,Loyola Ln & Johnny Morris Rd,ARCHIVED,04/19/2020 07:25:04 AM +0000
A218,04/21/2020 03:06:21 PM +0000,TRFC HAZD/ DEBRIS,"(30.298753,-97.793356)",30.298753,-97.793356,WESTLAKE DR & HULL CIR,ARCHIVED,04/21/2020 03:20:04 PM +0000
A219,04/22/2020 02:07:09 PM +0000,Traffic Hazard,"(30.373504,-97.726291)",30.373504,-97.726291,Research Blvd Svrd Nb & Burnet Rd,ARCHIVED,04/22/2020 02:25:04 PM +0000
A220,04/23/2020 02:27:22 PM +0000,Traffic Hazard,"(30.26303,-97.743207)",30.26303,-97.743207,BRAZOS ST & E CESAR CHAVEZ ST,ARCHIVED,04/23/2020 02:45:03 PM +0000
A221,04/23/2020 02:24:17 PM +0000,Crash Urgent,"(30.392166,-97.70771)",30.392166,-97.70771,1910-1928 W Braker Ln,ARCHIVED,04/23/2020 03:05:03 PM +0000
A222,04/24/2020 01:59:51 PM +0000,Traffic Hazard,"(30.247024,-97.750625)",30.247024,-97.750625,E Milton St & S Congress Ave,ARCHIVED,04/24/2020 02:40:04 PM +0000
A223,06/19/2020 03:54:45 PM +0000,TRFC HAZD/ DEBRIS,"(30.28519,-97.578145)",30.28519,-97.578145,7700-8112 N Sh 130 Sb,ARCHIVED,06/19/2020 04:05:04 PM +0000
A224,04/24/2020 02:25:13 PM +0000,Traffic Hazard,"(30.371971,-97.715597)",30.371971,-97.715597,9300 Northgate Blvd,ARCHIVED,04/24/2020 04:15:04 PM +0000
A225,04/25/2020 01:31:33 PM +0000,Traffic Hazard,"(30.440093,-97.667904)",30.440093,-97.667904,14801 N IH 35 SVRD NB,ARCHIVED,04/25/2020 02:50:04 PM +0000
A226,04/25/2020 03:37:02 PM +0000,Traffic Hazard,"(30.321914,-97.689035)",30.321914,-97.689035,E Us 290 Hwy Svrd Wb & Berkman Dr,ARCHIVED,04/25/2020 03:55:03 PM +0000
A227,04/26/2020 05:48:24 PM +0000,COLLISN/ LVNG SCN,"(30.587837,-97.982413)",30.587837,-97.982413,14117 Layne Loop,ARCHIVED,04/26/2020 06:40:04 PM +0000
A228,04/29/2020 11:24:21 AM +0000,Crash Urgent,"(30.336111,-97.702222)",30.336111,-97.702222,E Anderson Eb To N Ih 35 Sb Ra,ARCHIVED,04/29/2020 12:55:02 PM +0000
A229,04/30/2020 01:46:10 PM +0000,Traffic Hazard,"(30.476837,-97.764986)",30.476837,-97.764986,N Fm 620 Rd Sb & W Parmer Ln,ARCHIVED,04/30/2020 02:10:03 PM +0000
A230,08/25/2020 05:48:38 PM +0000,Traffic Hazard,"(30.295964,-97.779022)",30.295964,-97.779022,3506 Bridle Path,ARCHIVED,08/25/2020 06:05:04 PM +0000
A231,08/25/2020 05:52:27 PM +0000,Traffic Hazard,"(30.252164,-97.748707)",30.252164,-97.748707,100 Academy Dr,ARCHIVED,08/25/2020 06:05:04 PM +0000
A232,08/25/2020 04:25:09 PM +0000,Crash Service,"(30.335063,-97.723505)",30.335063,-97.723505,1000 Brentwood St,ARCHIVED,08/25/2020 09:15:04 PM +0000
A233,10/29/2020 01:18:22 AM +0000,Stalled Vehicle,"(30.148932,-97.792996)",30.148932,-97.792996,10500-blk S Ih 35 Sb,ARCHIVED,10/29/2020 01:40:03 AM +0000
A234,04/18/2020 12:28:05 AM +0000,zSTALLED VEHICLE,"(30.34869,-97.67658)",30.34869,-97.67658,9189 Cameron Rd,ARCHIVED,04/18/2020 12:55:02 AM +0000
A235,04/18/2020 09:10:33 PM +0000,Traffic Hazard,"(30.267549,-97.755873)",30.267549,-97.755873,100-124 N Lamar Blvd,ARCHIVED,04/18/2020 09:20:05 PM +0000
A236,04/18/2020 09:05:08 PM +0000,Crash Urgent,"(30.340425,-97.698783)",30.340425,-97.698783,7817-8011 N IH 35 SVRD NB,ARCHIVED,04/18/2020 09:25:04 PM +0000
A237,04/18/2020 09:10:17 PM +0000,Traffic Hazard,"(30.204183,-97.717664)",30.204183,-97.717664,6320 E Stassney Ln,ARCHIVED,04/18/2020 09:55:03 PM +0000
A238,04/18/2020 09:22:58 PM +0000,Traffic Hazard,"(30.376781,-97.659057)",30.376781,-97.659057,11700 Dessau Rd,ARCHIVED,04/18/2020 10:15:04 PM +0000
A239,04/19/2020 04:46:43 AM +0000,Traffic Hazard,"(30.229444,-97.890863)",30.229444,-97.890863,8000 W Us 290 Hwy,ARCHIVED,04/19/2020 06:25:03 AM +0000
A240,04/21/2020 03:48:07 PM +0000,Crash Urgent,"(30.415539,-97.655679)",30.415539,-97.655679,E Howard Ln & Greinert Dr,ARCHIVED,04/21/2020 04:05:03 PM +0000
A241,04/22/2020 02:30:40 PM +0000,Traffic Hazard,"(30.340949,-97.589399)",30.340949,-97.589399,10000-10059 E Us 290 Hwy Eb,ARCHIVED,04/22/2020 03:40:04 PM +0000
A242,04/22/2020 02:15:23 PM +0000,Crash Urgent,"(30.257974,-97.81223)",30.257974,-97.81223,S Capital Of Texas Hwy Nb & Walsh Tarlton Ln,ARCHIVED,04/22/2020 04:10:03 PM +0000
A243,04/23/2020 02:39:56 PM +0000,Crash Service,"(30.204345,-97.641374)",30.204345,-97.641374,3100-3119 Royster Ave,ARCHIVED,04/23/2020 02:50:04 PM +0000
A244,04/30/2020 02:03:25 PM +0000,Traffic Hazard,"(30.331999,-97.617783)",30.331999,-97.617783,9670 E Us 290 Hwy Wb,ARCHIVED,04/30/2020 02:25:03 PM +0000
A245,04/30/2020 02:00:09 PM +0000,Crash Urgent,"(30.392342,-97.708282)",30.392342,-97.708282,Metric Blvd & W Braker Ln,ARCHIVED,04/30/2020 02:35:04 PM +0000
A246,04/23/2020 02:39:16 PM +0000,zSTALLED VEHICLE,"(30.382976,-97.673622)",30.382976,-97.673622,11700 N Ih 35 Nb,ARCHIVED,04/23/2020 04:15:04 PM +0000
A247,04/24/2020 02:03:19 PM +0000,Traffic Hazard,"(30.372963,-97.714967)",30.372963,-97.714967,9300-9499 Northgate Blvd,ARCHIVED,04/24/2020 02:15:04 PM +0000
A248,04/25/2020 03:05:30 PM +0000,Traffic Hazard,"(30.227913,-97.779971)",30.227913,-97.779971,1300 W Ben White Blvd Wb,ARCHIVED,04/25/2020 03:25:03 PM +0000
A249,04/26/2020 05:57:31 PM +0000,Traffic Hazard,"(30.274321,-97.724091)",30.274321,-97.724091,1303 Comal St,ARCHIVED,04/26/2020 06:30:04 PM +0000
A250,04/29/2020 11:44:18 AM +0000,Crash Urgent,"(30.203721,-97.75999)",30.203721,-97.75999,5200 S Ih 35 Sb,ARCHIVED,04/29/2020 01:10:04 PM +0000
A251,04/30/2020 02:00:12 PM +0000,TRFC HAZD/ DEBRIS,"(30.239404,-97.656639)",30.239404,-97.656639,Hergotz Ln & Ramirez Ln,ARCHIVED,04/30/2020 02:55:03 PM +0000
A252,06/19/2020 04:17:40 PM +0000,TRFC HAZD/ DEBRIS,"(30.385771,-98.086101)",30.385771,-98.086101,S Pace Bend Rd & W Sh 71,ARCHIVED,06/19/2020 04:25:04 PM +0000
A253,08/25/2020 04:33:56 PM +0000,Crash Service,"(30.25945,-97.675702)",30.25945,-97.675702,1912 Smith Rd,ARCHIVED,08/25/2020 04:55:03 PM +0000
A254,10/29/2020 01:31:04 AM +0000,TRFC HAZD/ DEBRIS,"(30.142723,-97.84265)",30.142723,-97.84265,Rancho Alto Rd & W Fm 1626 Rd,ARCHIVED,10/29/2020 01:45:02 AM +0000
A255,10/29/2020 01:27:09 AM +0000,Traffic Hazard,"(30.191073,-97.746509)",30.191073,-97.746509,5725 Palo Blanco Ln,ARCHIVED,10/29/2020 01:45:02 AM +0000
A256,04/18/2020 01:07:37 AM +0000,Traffic Hazard,"(30.194606,-97.701386)",30.194606,-97.701386,Burleson Rd & Breckenridge Dr,ARCHIVED,04/18/2020 01:30:04 AM +0000
A257,04/18/2020 09:38:44 PM +0000,Crash Urgent,"(30.369805,-97.716986)",30.369805,-97.716986,Northgate Blvd & Colony Creek Dr,ARCHIVED,04/18/2020 11:25:04 PM +0000
A258,04/19/2020 05:26:10 AM +0000,COLLISN/ LVNG SCN,"(30.296572,-97.495842)",30.296572,-97.495842,20301 Hog Eye Rd,ARCHIVED,04/19/2020 06:25:03 AM +0000
A259,04/21/2020 04:13:55 PM +0000,Traffic Hazard,"(30.414039,-97.745593)",30.414039,-97.745593,RESEARCH NB TO THUNDER CR RAMP,ARCHIVED,04/21/2020 04:25:04 PM +0000
A260,04/22/2020 03:59:38 PM +0000,Crash Urgent,"(30.353243,-97.714956)",30.353243,-97.714956,8120 Research Blvd Svrd Sb,ARCHIVED,04/22/2020 04:30:04 PM +0000
A261,04/29/2020 12:40:42 PM +0000,Traffic Hazard,"(30.413328,-97.74461)",30.413328,-97.74461,11500-11529 Angus Rd,ARCHIVED,04/29/2020 01:15:04 PM +0000
A262,04/29/2020 12:33:06 PM +0000,Traffic Hazard,"(30.319213,-97.727509)",30.319213,-97.727509,605 Genard St,ARCHIVED,04/29/2020 01:35:04 PM +0000
A263,04/23/2020 03:21:03 PM +0000,COLLISION,"(30.309343,-97.96234)",30.309343,-97.96234,14100-blk W Sh 71,ARCHIVED,04/23/2020 03:55:03 PM +0000
A264,04/24/2020 02:16:44 PM +0000,Traffic Hazard,"(30.373504,-97.726291)",30.373504,-97.726291,Burnet Rd & Research Blvd Svrd Nb,ARCHIVED,04/24/2020 02:25:03 PM +0000
A265,04/25/2020 04:32:24 PM +0000,COLLISION,"(30.383742,-97.883114)",30.383742,-97.883114,4201-4731 N Quinlan Park Rd,ARCHIVED,04/25/2020 05:10:03 PM +0000
A266,04/25/2020 05:05:06 PM +0000,Traffic Hazard,"(30.234708,-97.797285)",30.234708,-97.797285,4200 S Capital Of Texas Hwy Sb,ARCHIVED,04/25/2020 05:20:04 PM +0000
A267,04/25/2020 04:53:40 PM +0000,Traffic Hazard,"(30.291292,-97.767311)",30.291292,-97.767311,1616-1631 Forest Trl,ARCHIVED,04/25/2020 05:25:03 PM +0000
A268,04/26/2020 06:13:49 PM +0000,Traffic Hazard,"(30.290525,-97.789699)",30.290525,-97.789699,3418-3461 Redbud Trl,ARCHIVED,04/26/2020 07:00:04 PM +0000
A269,04/29/2020 12:06:46 PM +0000,Crash Service,"(30.20435,-97.773623)",30.20435,-97.773623,201 E Stassney Ln,ARCHIVED,04/29/2020 12:30:04 PM +0000
A270,04/29/2020 12:38:06 PM +0000,zSTALLED VEHICLE,"(30.220673,-97.706168)",30.220673,-97.706168,Montopolis Dr & Carson Ridge,ARCHIVED,04/29/2020 12:45:03 PM +0000
A271,04/29/2020 12:31:25 PM +0000,Traffic Hazard,"(30.336023,-97.702255)",30.336023,-97.702255,7500 N Ih 35 Sb,ARCHIVED,04/29/2020 02:10:03 PM +0000
A272,04/29/2020 12:43:15 PM +0000,Traffic Hazard,"(30.205724,-97.635587)",30.205724,-97.635587,3010 Puebla Dr,ARCHIVED,04/29/2020 02:30:04 PM +0000
A273,04/30/2020 02:06:28 PM +0000,COLLISN/ LVNG SCN,"(30.42033,-97.655685)",30.42033,-97.655685,132 E Wild Senna Dr,ARCHIVED,04/30/2020 02:30:03 PM +0000
A274,04/30/2020 02:45:36 PM +0000,Traffic Hazard,"(30.448635,-97.790982)",30.448635,-97.790982,9600-9617 Anderson Mill Rd,ARCHIVED,04/30/2020 03:25:03 PM +0000
A275,06/19/2020 04:19:37 PM +0000,COLLISION WITH INJURY,"(30.358515,-98.054803)",30.358515,-98.054803,4414 Bob Wire Rd,ARCHIVED,06/19/2020 04:40:04 PM +0000
A276,06/19/2020 04:35:46 PM +0000,TRFC HAZD/ DEBRIS,"(30.160927,-97.653952)",30.160927,-97.653952,6858 S SH 130 SB,ARCHIVED,06/19/2020 04:45:04 PM +0000
